"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.722069542E0,-4.481424482E0,-2.327073131E0,-6.087653160E-1
2.732051542E0,-4.424639832E0,-8.839042944E-1,3.643978947E-1
2.742033542E0,-4.937074901E0,3.512147623E-1,9.526497164E-1
2.752015542E0,-3.268726282E0,1.558281802E0,2.451009837E0
2.761997542E0,-9.582518607E-1,2.407298099E0,4.785457769E0
2.771979542E0,1.742128933E0,1.879582209E0,3.781722976E0
2.781961542E0,3.724815827E0,1.582241938E0,2.248087188E0
2.791943542E0,1.555628628E0,1.697737311E0,3.310785888E0
2.801925542E0,-3.908013625E-1,2.755369399E0,4.084865147E0
2.811907542E0,-9.472682315E-1,3.770951235E0,4.164659468E0
2.821889542E0,-1.173203913E0,4.205157868E0,4.336201865E0
2.831871542E0,-1.277128085E0,4.415081096E0,4.626654993E0
2.841853542E0,-1.079169649E0,4.395287687E0,5.096270610E0
2.851835542E0,-9.722825470E-1,4.337192091E0,5.378192943E0
2.861817542E0,-1.138910213E0,4.467796669E0,5.530593603E0
2.871799542E0,-1.494544082E0,4.684648263E0,5.962452579E0
2.881781542E0,-1.894009921E0,5.104461390E0,6.196306121E0
2.891763542E0,-2.562104596E0,5.631087359E0,6.298295011E0
2.901745542E0,-3.183890199E0,6.124439163E0,6.090602496E0
2.911727542E0,-3.740525249E0,6.648740864E0,5.268423749E0
2.921709542E0,-3.881469458E0,7.112327417E0,4.081055101E0
2.931691542E0,-3.795467149E0,7.309116629E0,2.971050088E0
2.941673542E0,-3.461493486E0,7.072387426E0,2.245635158E0
2.951654542E0,-2.582938225E0,6.072303050E0,1.553895221E0
2.961636542E0,-1.531505355E0,4.508072875E0,1.027348773E0
2.971618542E0,-1.289624462E0,2.315791513E0,-2.067049205E-2
2.981600542E0,-9.828516816E-1,4.593923450E-2,-2.723113526E0
2.991582542E0,-3.338693625E-1,-2.338048355E0,-7.882590491E0
3.001564542E0,-2.521246299E-2,-6.471563213E0,-1.281806267E1
3.011546542E0,1.532577442E0,-1.135207332E1,-1.249316915E1
3.021528542E0,3.925793692E0,-1.562585587E1,-1.194889277E1
3.031510542E0,4.357550341E0,-1.598034682E1,-1.015283278E1
3.041492542E0,3.163398047E0,-1.018949131E1,-7.518014256E0
3.051474542E0,2.030608626E0,-4.303210997E0,-6.890213914E0
3.061456542E0,1.737126202E0,-7.737170237E-1,-6.451967440E0
3.071438542E0,1.852580644E0,1.487762042E0,-4.354663863E0
3.081420542E0,2.023209414E0,3.260271208E0,-2.808454808E0
3.091402542E0,1.001580679E0,4.629725366E0,-2.624988769E0
