"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.765328583E0,-2.163151703E0,-1.015054184E1,-3.157533875E0,1.769093583E0,3.914941251E-1,1.181132048E-1,7.700010538E-1
1.775372583E0,-1.959575043E0,-1.009186386E1,-2.725532227E0,1.779137583E0,4.176464081E-1,9.508045018E-2,7.234017849E-1
1.785415583E0,-1.457968140E0,-9.869426422E0,-2.820734253E0,1.789180583E0,4.977660179E-1,1.394489706E-1,6.402587295E-1
1.795459583E0,-8.270301819E-1,-9.889784088E0,-2.886148224E0,1.799224583E0,5.384629965E-1,1.660100073E-1,5.348291397E-1
1.805503583E0,-3.667373657E-2,-1.015727783E1,-2.525697784E0,1.809268583E0,5.315246582E-1,3.961133212E-2,4.320508242E-1
1.815547583E0,7.701484680E-1,-1.061038559E1,-1.766326904E0,1.819312583E0,5.175296068E-1,-2.007415742E-1,3.241529763E-1
1.825590583E0,1.385668488E0,-1.116932327E1,-1.387913818E0,1.829355583E0,5.345144272E-1,-4.571102262E-1,2.252594382E-1
1.835634583E0,1.731000366E0,-1.148292114E1,-1.676962738E0,1.839399583E0,5.277315974E-1,-6.713773608E-1,1.214691922E-1
1.845678583E0,1.714833984E0,-1.140388550E1,-2.395917664E0,1.849443583E0,5.060704947E-1,-7.403591275E-1,6.739024818E-2
1.855721583E0,7.098239136E-1,-1.109402985E1,-3.129691772E0,1.859486583E0,4.662271440E-1,-6.879940629E-1,3.108636662E-2
1.865765583E0,-6.331832886E-1,-1.073866882E1,-3.388204193E0,1.869530583E0,3.554021120E-1,-6.726071239E-1,-1.220251620E-2
1.875809583E0,-1.611848145E0,-1.068193680E1,-2.670446777E0,1.879574583E0,1.837427616E-1,-7.519209981E-1,-1.202939227E-1
1.885853583E0,-2.409539337E0,-1.134595596E1,-2.205663300E0,1.889618583E0,3.169943392E-2,-6.563835740E-1,-2.456204146E-1
1.895896583E0,-3.674259338E0,-1.273401947E1,-2.198777618E0,1.899661583E0,-1.407406181E-1,-3.584180176E-1,-3.504021168E-1
1.905940583E0,-4.853956146E0,-1.390054367E1,-1.487307129E0,1.909705583E0,-3.061652780E-1,-9.685406089E-2,-4.560672939E-1
1.915984583E0,-5.416037292E0,-1.366717896E1,-4.141886902E-1,1.919749583E0,-5.704563856E-1,-1.100276038E-1,-5.855093002E-1
1.926027583E0,-5.409001923E0,-1.270138733E1,6.649172974E-1,1.929792583E0,-7.706922889E-1,-1.437224597E-1,-6.785460114E-1
1.936071583E0,-5.010979614E0,-1.182241516E1,1.950144653E0,1.939836583E0,-1.047090173E0,-2.403665334E-1,-8.302028179E-1
